PIR Sensor Frequency,ulrasonic1,ulrasonic2,microphone1,microphone2,microphone3,microphone4,microphone5,metaldetector,Obstacle
511.24,420.87,419.7,134.9,506.35,153.47,156,-453.57,578,Negative
511.24,420.87,419.7,135.87,506.35,152.49,156,-453.57,502,Negative
511.24,420.98,419.77,135.87,506.35,152.49,157,-453.57,1093,Mine
511.24,420.96,419.81,134.9,506.35,153.47,156,-454.55,560,Negative
511.24,420.84,419.7,134.9,506.35,152.49,157,-453.57,549,Negative
511.24,420.99,419.82,133.92,506.35,153.47,156,-453.57,582,Negative
511.24,421.2,419.95,134.9,506.35,152.49,156,-454.55,511,Negative
511.24,421.11,419.77,135.87,506.35,152.49,156,-453.57,588,Negative
511.24,421.1,419.84,134.9,507.33,152.49,157,-453.57,553,Negative
511.24,421.2,419.95,134.9,506.35,153.47,156,-453.57,573,Negative
511.24,421.11,419.67,134.9,507.33,153.47,157,-453.57,554,Negative
511.24,421.1,419.72,134.9,9802.54,152.49,156,-453.57,526,Mine
511.24,421.22,419.93,134.9,505.38,153.47,157,-453.57,575,Negative
511.24,421.11,419.95,135.87,502.44,153.47,157,-453.57,542,Negative
511.24,421.1,419.82,134.9,507.33,153.47,157,-454.55,577,Negative
511.24,421.22,420.41,135.87,506.35,153.47,156,-454.55,533,Negative
511.24,421.22,10594.62,133.92,507.33,153.47,156,-453.57,534,Rock
511.24,421.13,10019.72,133.92,506.35,153.47,156,-453.57,562,Rock
511.24,421.1,10019.95,134.9,506.35,153.47,157,-453.57,570,Rock
511.24,421.11,433.45,135.87,506.35,153.47,157,-453.57,551,Negative
511.24,421.23,10594.5,133.92,506.35,153.47,156,-453.57,570,Rock
511.24,421.22,10594.64,134.9,506.35,152.49,156,-453.57,581,Rock
511.24,421.15,422.75,135.87,9801.56,153.47,156,-453.57,519,Mine
511.24,421.13,420.37,135.87,506.35,153.47,157,-454.55,594,Negative
511.24,421.22,419.93,134.9,506.35,153.47,157,-454.55,598,Negative
511.24,421.22,419.93,134.9,506.35,152.49,157,-452.59,542,Negative
511.24,421.11,419.81,135.87,506.35,153.47,156,-453.57,544,Negative
511.24,421.11,419.93,135.87,506.35,152.49,156,-453.57,542,Negative
511.24,421.23,419.93,135.87,506.35,153.47,157,-453.57,538,Negative
511.24,421.11,419.82,134.9,507.33,152.49,156,-453.57,512,Negative
511.24,421.11,419.86,136.85,506.35,153.47,156,-453.57,527,Negative
511.24,421.2,419.93,134.9,506.35,153.47,157,-454.55,520,Negative
511.24,421.1,419.86,134.9,506.35,152.49,156,-454.55,519,Negative
511.24,421.1,419.7,136.85,506.35,152.49,156,-453.57,520,Negative
511.24,421.2,419.93,135.87,506.35,153.47,156,-453.57,526,Negative
511.24,421.11,419.93,135.87,506.35,152.49,156,-454.55,522,Negative
511.24,421.11,419.82,135.87,506.35,152.49,156,-454.55,586,Negative
511.24,421.23,419.93,135.87,506.35,153.47,156,-454.55,557,Negative
511.24,421.22,419.95,135.87,506.35,153.47,157,-454.55,548,Negative
511.24,421.15,419.76,136.85,506.35,153.47,156,-453.57,511,Negative
511.24,421.08,419.79,135.87,506.35,153.47,156,-454.55,1006,Mine
511.24,421.22,420.0,135.87,506.35,153.47,156,-454.55,519,Negative
511.24,421.1,419.93,135.87,506.35,152.49,156,-454.55,540,Negative
511.24,331.87,419.69,136.85,506.35,152.49,157,-453.57,546,Negative
511.24,421.16,419.98,135.87,506.35,152.49,156,-454.55,570,Negative
511.24,434.48,419.81,136.85,506.35,153.47,156,-454.55,564,Negative
511.24,10595.14,420.87,135.87,506.35,153.47,156,-454.55,537,Rock
511.24,10595.14,420.79,135.87,507.33,152.49,156,-454.55,590,Rock
511.24,422.44,419.82,135.87,506.35,153.47,156,-454.55,562,Negative
511.24,421.11,419.84,135.87,506.35,152.49,157,-453.57,547,Negative
511.24,421.2,419.91,135.87,506.35,153.47,157,-454.55,500,Negative
511.24,421.39,420.0,135.87,506.35,152.49,156,-454.55,549,Negative
511.24,421.46,419.88,136.85,506.35,153.47,156,-454.55,536,Negative
511.24,421.56,419.82,136.85,506.35,152.49,156,-454.55,506,Negative
511.24,421.7,419.95,136.85,506.35,152.49,156,-454.55,568,Negative
511.24,421.56,419.84,135.87,505.38,153.47,156,-454.55,525,Negative
511.24,421.53,419.84,137.83,506.35,152.49,156,-453.57,589,Negative
511.24,421.68,419.93,135.87,505.38,153.47,156,-454.55,517,Negative
511.24,421.58,419.84,136.85,506.35,152.49,157,-453.57,534,Negative
511.24,421.54,419.88,136.85,505.38,152.49,156,-454.55,519,Negative
511.24,421.68,419.95,137.83,505.38,153.47,156,-453.57,518,Negative
511.24,421.61,419.95,136.85,9801.56,152.49,156,-454.55,548,Mine
511.24,421.59,419.84,136.85,506.35,152.49,156,-454.55,510,Negative
511.24,421.53,419.95,136.85,506.35,152.49,156,-454.55,534,Negative
511.24,421.7,419.96,136.85,506.35,152.49,156,-454.55,571,Negative
511.24,421.58,419.84,136.85,506.35,152.49,156,-454.55,512,Negative
511.24,421.54,419.84,136.85,506.35,153.47,157,-454.55,572,Negative
511.24,421.68,419.95,137.83,506.35,153.47,156,-454.55,523,Negative
511.24,421.58,419.84,137.83,505.38,153.47,156,-454.55,506,Negative
511.24,421.59,419.86,136.85,506.35,153.47,157,-454.55,517,Negative
511.24,421.68,419.96,136.85,506.35,152.49,156,-454.55,561,Negative
511.24,419.81,10000.0,156.4,509.29,149.56,151.0,509.29,1059,Rock
511.24,419.93,420.94,158.36,510.26,150.54,150.0,509.29,504,Negative
511.24,419.81,420.82,158.36,509.29,150.54,150.0,509.29,507,Negative
511.24,419.81,420.82,158.36,511.24,150.54,150.0,509.29,567,Negative
511.24,419.86,420.82,157.38,510.26,150.54,150.0,509.29,553,Negative
511.24,419.91,420.94,157.38,510.26,150.54,150.0,509.29,547,Negative
511.24,419.93,420.92,158.36,509.29,150.54,151.0,509.29,568,Negative
511.24,419.93,420.8,158.36,510.26,150.54,150.0,510.26,576,Negative
511.24,419.86,420.82,157.38,510.26,150.54,150.0,509.29,502,Negative
511.24,419.81,420.84,158.36,509.29,150.54,150.0,509.29,553,Negative
511.24,419.91,420.92,158.36,509.29,149.56,151.0,509.29,549,Negative
511.24,419.91,420.92,158.36,511.24,150.54,150.0,9807.43,547,Mine
511.24,419.81,420.84,158.36,510.26,150.54,150.0,508.31,575,Negative
511.24,419.81,420.84,158.36,509.29,150.54,150.0,9807.43,542,Mine
511.24,419.82,420.82,158.36,510.26,150.54,151.0,9807.43,588,Mine
511.24,419.95,420.94,157.38,510.26,149.56,151.0,510.26,551,Negative
511.24,419.91,420.92,158.36,509.29,149.56,150.0,510.26,595,Negative
511.24,419.81,420.82,158.36,509.29,149.56,151.0,508.31,560,Negative
511.24,419.81,420.82,157.38,510.26,149.56,151.0,509.29,577,Negative
511.24,419.95,420.92,158.36,510.26,150.54,150.0,510.26,568,Negative
511.24,419.93,420.94,157.38,509.29,150.54,150.0,510.26,568,Negative
511.24,419.81,420.82,158.36,510.26,150.54,150.0,510.26,538,Negative
511.24,419.81,420.84,158.36,509.29,149.56,150.0,510.26,551,Negative
511.24,419.93,420.92,158.36,510.26,149.56,150.0,509.29,591,Negative
511.24,419.96,420.94,157.38,509.29,150.54,150.0,9808.41,522,Mine
511.24,419.81,420.8,157.38,510.26,150.54,150.0,9807.43,588,Mine
511.24,419.81,420.82,158.36,510.26,150.54,150.0,510.26,525,Negative
511.24,419.84,420.82,158.36,510.26,150.54,151.0,509.29,563,Negative
511.24,419.93,420.92,158.36,510.26,151.52,150.0,9807.43,570,Mine
511.24,419.95,420.92,158.36,510.26,150.54,150.0,509.29,534,Negative
511.24,419.84,420.84,158.36,510.26,150.54,150.0,509.29,538,Negative
511.24,419.81,420.87,158.36,510.26,149.56,151.0,508.31,553,Negative
511.24,419.89,420.92,157.38,509.29,149.56,150.0,510.26,594,Negative
511.24,419.93,420.92,158.36,509.29,150.54,150.0,510.26,529,Negative
511.24,419.81,420.87,157.38,510.26,150.54,150.0,508.31,1087,Mine
511.24,419.82,420.87,158.36,510.26,150.54,151.0,509.29,581,Negative
511.24,419.84,420.87,158.36,510.26,150.54,151.0,509.29,583,Negative
511.24,419.91,420.94,158.36,510.26,150.54,150.0,508.31,556,Negative
511.24,419.91,420.91,158.36,510.26,149.56,150.0,9808.41,549,Mine
511.24,419.82,420.87,158.36,509.29,150.54,150.0,9807.43,580,Mine
511.24,419.82,420.82,157.38,509.29,150.54,150.0,509.29,549,Negative
511.24,419.81,420.8,157.38,509.29,150.54,150.0,508.31,517,Negative
511.24,419.95,420.92,158.36,510.26,150.54,151.0,9808.41,562,Mine
511.24,419.91,420.92,157.38,509.29,150.54,150.0,9808.41,559,Mine
511.24,419.81,420.82,156.4,510.26,150.54,150.0,509.29,507,Negative
511.24,419.84,420.86,158.36,510.26,150.54,150.0,510.26,527,Negative
511.24,419.91,420.92,158.36,510.26,149.56,150.0,509.29,552,Negative
511.24,419.91,420.94,157.38,509.29,149.56,150.0,510.26,560,Negative
511.24,419.84,420.82,158.36,510.26,150.54,150.0,9808.41,1048,Mine
511.24,419.82,420.84,158.36,510.26,150.54,150.0,222.87,598,Negative
511.24,419.82,420.82,158.36,510.26,150.54,150.0,509.29,572,Negative
511.24,419.93,420.84,158.36,511.24,150.54,150.0,509.29,574,Negative
511.24,419.91,420.91,158.36,510.26,149.56,150.0,508.31,561,Negative
511.24,419.81,420.87,158.36,509.29,150.54,151.0,509.29,535,Negative
511.24,419.82,420.86,158.36,510.26,149.56,150.0,509.29,537,Negative
511.24,419.81,420.8,158.36,509.29,150.54,151.0,508.31,545,Negative
511.24,419.95,420.92,158.36,510.26,150.54,150.0,510.26,544,Negative
511.24,419.93,420.86,158.36,510.26,149.56,150.0,509.29,596,Negative
511.24,419.82,420.86,158.36,510.26,150.54,150.0,509.29,509,Negative
511.24,419.82,420.86,157.38,510.26,150.54,150.0,509.29,570,Negative
511.24,419.91,420.92,158.36,509.29,150.54,150.0,509.29,516,Negative
511.24,419.93,420.91,158.36,510.26,150.54,150.0,509.29,1086,Mine
511.24,419.93,420.84,157.38,510.26,150.54,150.0,510.26,592,Negative
511.24,419.82,420.8,158.36,510.26,149.56,151.0,509.29,531,Negative
511.24,419.81,420.82,158.36,509.29,150.54,150.0,509.29,502,Negative
511.24,419.96,420.91,157.38,510.26,150.54,153.0,508.31,502,Negative
511.24,419.93,420.91,158.36,510.26,150.54,152.0,510.26,523,Negative
511.24,419.84,420.82,158.36,510.26,150.54,153.0,509.29,545,Negative
511.24,419.84,420.84,158.36,510.26,150.54,153.0,508.31,537,Negative
511.24,419.91,420.94,158.36,510.26,150.54,153.0,509.29,509,Negative
511.24,419.96,420.91,158.36,510.26,150.54,154.0,509.29,588,Negative
511.24,419.86,420.82,157.38,510.26,150.54,153.0,509.29,514,Negative
511.24,419.81,420.87,157.38,510.26,150.54,153.0,508.31,507,Negative
511.24,419.93,420.92,158.36,510.26,150.54,9796.68,509.29,516,Mine
511.24,419.82,420.82,157.38,510.26,150.54,154.0,508.31,561,Negative
511.24,419.84,420.84,158.36,509.29,150.54,156.0,508.31,515,Negative
511.24,419.93,420.96,158.36,510.26,150.54,153.0,509.29,537,Negative
511.24,419.93,420.94,158.36,509.29,150.54,154.0,508.31,567,Negative
511.24,419.82,420.82,158.36,510.26,150.54,153.0,509.29,564,Negative
511.24,419.82,420.84,158.36,511.24,151.52,155.0,510.26,582,Negative
511.24,419.95,420.94,158.36,509.29,150.54,153.0,509.29,530,Negative
511.24,419.93,420.92,157.38,509.29,150.54,153.0,509.29,569,Negative
511.24,419.81,422.2,158.36,510.26,150.54,153.0,509.29,520,Negative
511.24,419.86,416.35,158.36,509.29,150.54,154.0,509.29,574,Negative
511.24,419.93,10594.88,156.4,510.26,149.56,154.0,509.29,524,Rock
511.24,420.0,421.1,158.36,510.26,150.54,154.0,508.31,529,Negative
511.24,420.0,421.04,158.36,510.26,150.54,154.0,508.31,599,Negative
511.24,419.86,420.96,158.36,509.29,150.54,156.0,510.26,566,Negative
511.24,419.89,420.94,158.36,510.26,150.54,154.0,509.29,542,Negative
511.24,419.98,421.47,158.36,510.26,150.54,154.0,508.31,585,Negative
511.24,419.98,421.46,158.36,510.26,150.54,154.0,509.29,586,Negative
511.24,419.86,420.96,157.38,509.29,150.54,9797.65,509.29,580,Mine
511.24,419.98,421.51,157.38,510.26,150.54,156.0,509.29,573,Negative
511.24,419.98,421.42,157.38,510.26,150.54,154.0,508.31,557,Negative
511.24,419.84,420.96,157.38,509.29,150.54,9795.7,509.29,586,Mine
511.24,431.65,420.99,158.36,510.26,150.54,155.0,508.31,543,Negative
511.24,10595.31,422.09,158.36,510.26,150.54,154.0,508.31,503,Rock
511.24,420.32,421.39,157.38,510.26,150.54,153.0,509.29,547,Negative
511.24,419.88,420.94,158.36,510.26,150.54,155.0,509.29,568,Negative
511.24,419.88,421.39,158.36,510.26,149.56,157.0,509.29,529,Negative
511.24,419.96,421.53,157.38,509.29,150.54,155.0,510.26,589,Negative
511.24,419.88,420.96,158.36,510.26,150.54,155.0,508.31,595,Negative
511.24,419.86,420.94,158.36,510.26,150.54,155.0,510.26,516,Negative
511.24,419.98,421.53,158.36,510.26,151.52,155.0,509.29,582,Negative
511.24,419.95,421.42,158.36,510.26,149.56,157.0,509.29,530,Negative
511.24,419.86,420.96,157.38,509.29,150.54,155.0,509.29,570,Negative
511.24,419.86,421.42,158.36,510.26,150.54,154.0,509.29,586,Negative
511.24,419.96,421.49,158.36,510.26,150.54,9797.65,508.31,598,Mine
511.24,419.88,421.42,157.38,510.26,150.54,154.0,509.29,599,Negative
511.24,420.0,421.46,157.38,510.26,150.54,155.0,509.29,597,Negative
511.24,419.89,420.98,158.36,510.26,150.54,154.0,9807.43,507,Mine
511.24,419.84,421.01,158.36,509.29,150.54,154.0,509.29,573,Negative
511.24,419.96,421.47,157.38,509.29,150.54,155.0,510.26,586,Negative
511.24,419.95,421.53,159.34,510.26,150.54,155.0,509.29,1061,Mine
511.24,419.86,420.94,158.36,509.29,150.54,154.0,509.29,536,Negative
511.24,419.88,420.92,158.36,510.26,150.54,155.0,509.29,1065,Mine
511.24,419.89,421.37,159.34,510.26,150.54,155.0,508.31,532,Negative
511.24,420.0,421.49,158.36,509.29,149.56,154.0,509.29,504,Negative
511.24,419.88,420.98,158.36,510.26,150.54,155.0,509.29,1002,Mine
511.24,419.88,420.98,157.38,509.29,150.54,155.0,509.29,515,Negative
511.24,419.88,421.37,158.36,510.26,150.54,154.0,508.31,536,Negative
511.24,420.0,421.47,158.36,509.29,150.54,154.0,510.26,599,Negative
511.24,419.89,420.94,157.38,509.29,150.54,156.0,510.26,571,Negative
511.24,419.86,420.94,158.36,510.26,149.56,154.0,508.31,547,Negative
511.24,419.96,420.98,158.36,510.26,150.54,155.0,509.29,563,Negative
511.24,419.96,420.98,158.36,509.29,150.54,155.0,508.31,531,Negative
511.24,419.84,422.59,158.36,510.26,150.54,154.0,511.24,571,Negative
511.24,419.89,10594.66,157.38,509.29,150.54,155.0,510.26,581,Rock
511.24,419.96,421.47,158.36,510.26,151.52,155.0,9808.41,551,Mine
511.24,419.98,421.51,157.38,510.26,150.54,155.0,509.29,543,Negative
511.24,419.84,420.92,157.38,509.29,150.54,155.0,9808.41,542,Mine
511.24,419.88,420.96,158.36,509.29,150.54,155.0,509.29,535,Negative
511.24,419.96,421.51,157.38,510.26,150.54,155.0,9808.41,571,Mine
511.24,419.98,421.41,158.36,510.26,150.54,155.0,509.29,546,Negative
511.24,419.88,420.96,158.36,511.24,150.54,155.0,510.26,555,Negative
511.24,419.98,421.35,159.34,510.26,149.56,154.0,509.29,585,Negative
511.24,419.96,421.46,158.36,509.29,150.54,155.0,509.29,523,Negative
511.24,419.86,420.94,158.36,510.26,150.54,155.0,9807.43,506,Mine
511.24,419.86,420.92,158.36,510.26,150.54,154.0,508.31,552,Negative
511.24,419.95,421.46,158.36,509.29,150.54,155.0,9808.41,575,Mine
511.24,420.0,421.08,158.36,508.31,150.54,155.0,9808.41,593,Mine
511.24,419.86,420.98,157.38,510.26,150.54,154.0,509.29,511,Negative
511.24,419.88,421.35,157.38,510.26,150.54,155.0,508.31,579,Negative
511.24,419.96,421.46,159.34,511.24,150.54,154.0,510.26,533,Negative
511.24,419.88,420.94,158.36,510.26,150.54,155.0,510.26,518,Negative
511.24,419.84,420.94,158.36,509.29,150.54,155.0,508.31,533,Negative
511.24,419.96,421.47,158.36,509.29,150.54,154.0,509.29,510,Negative
511.24,420.77,420.94,158.36,510.26,149.56,155.0,9808.41,562,Mine
511.24,419.88,420.94,157.38,510.26,150.54,154.0,9808.41,504,Mine
511.24,419.86,420.96,157.38,510.26,150.54,153.0,9809.38,566,Mine
511.24,419.96,421.47,157.38,509.29,150.54,154.0,509.29,508,Negative
511.24,419.96,421.37,158.36,510.26,150.54,155.0,509.29,527,Negative
511.24,419.86,420.94,157.38,510.26,150.54,155.0,509.29,1075,Mine
511.24,419.89,420.94,157.38,511.24,149.56,155.0,9809.38,547,Mine
511.24,419.98,421.46,157.38,509.29,150.54,154.0,509.29,553,Negative
511.24,419.98,421.49,157.38,510.26,150.54,154.0,509.29,555,Negative
511.24,419.86,420.92,157.38,510.26,150.54,153.0,9808.41,550,Mine
511.24,419.86,420.92,158.36,510.26,149.56,155.0,510.26,516,Negative
511.24,419.98,421.46,157.38,510.26,150.54,155.0,510.26,549,Negative
511.24,419.88,420.98,157.38,510.26,150.54,154.0,509.29,590,Negative
511.24,419.88,420.92,158.36,509.29,149.56,154.0,509.29,588,Negative
511.24,419.98,421.46,158.36,510.26,150.54,154.0,508.31,525,Negative
511.24,419.96,421.1,158.36,509.29,150.54,154.0,510.26,578,Negative
511.24,419.84,420.92,158.36,510.26,149.56,154.0,509.29,532,Negative
511.24,419.88,421.35,157.38,510.26,150.54,154.0,509.29,553,Negative
511.24,419.95,421.46,158.36,510.26,150.54,154.0,509.29,503,Negative
511.24,419.86,420.92,157.38,510.26,150.54,154.0,509.29,548,Negative
511.24,419.86,420.94,157.38,509.29,150.54,154.0,509.29,505,Negative
511.24,420.0,421.1,158.36,510.26,150.54,155.0,509.29,528,Negative
511.24,419.98,421.49,9796.68,510.26,149.56,154.0,509.29,600,Mine
511.24,419.88,420.92,158.36,510.26,149.56,154.0,510.26,587,Negative
511.24,419.86,421.34,158.36,509.29,149.56,155.0,509.29,503,Negative
511.24,419.98,421.08,9796.68,510.26,150.54,154.0,509.29,551,Mine
511.24,419.86,420.92,157.38,510.26,149.56,153.0,509.29,593,Negative
511.24,419.86,420.94,158.36,509.29,150.54,154.0,509.29,501,Negative
511.24,420.0,421.46,158.36,509.29,150.54,154.0,509.29,525,Negative
511.24,419.98,421.46,158.36,510.26,150.54,154.0,510.26,520,Negative
511.24,419.88,420.94,158.36,509.29,150.54,154.0,510.26,543,Negative
511.24,419.89,421.37,157.38,510.26,150.54,155.0,509.29,543,Negative
511.24,419.98,421.46,157.38,509.29,150.54,155.0,509.29,502,Negative
511.24,419.88,420.92,157.38,510.26,149.56,154.0,510.26,568,Negative
511.24,419.86,420.98,157.38,509.29,150.54,155.0,509.29,580,Negative
511.24,419.96,421.46,158.36,510.26,150.54,154.0,510.26,550,Negative
511.24,419.98,421.44,9796.68,510.26,150.54,155.0,509.29,505,Mine
511.24,419.88,420.96,155.43,510.26,150.54,154.0,510.26,1035,Mine
511.24,419.88,420.92,157.38,510.26,149.56,154.0,509.29,568,Negative
511.24,419.96,421.46,158.36,510.26,149.56,154.0,509.29,558,Negative
511.24,419.96,421.47,157.38,510.26,150.54,154.0,509.29,567,Negative
511.24,419.88,420.96,157.38,509.29,150.54,155.0,508.31,514,Negative
511.24,419.86,421.34,158.36,510.26,149.56,154.0,510.26,549,Negative
511.24,419.98,421.46,158.36,509.29,150.54,155.0,510.26,1079,Mine
511.24,419.98,421.49,157.38,509.29,150.54,154.0,509.29,583,Negative
511.24,419.88,420.96,158.36,510.26,150.54,154.0,509.29,551,Negative
511.24,419.88,420.92,158.36,510.26,150.54,155.0,508.31,564,Negative
511.24,419.96,421.99,158.36,508.31,149.56,154.0,508.31,587,Negative
511.24,419.86,433.78,157.38,509.29,150.54,155.0,508.31,548,Negative
511.24,419.89,420.96,158.36,510.26,150.54,154.0,510.26,594,Negative
511.24,419.98,421.46,157.38,509.29,150.54,155.0,509.29,534,Negative
511.24,419.96,10594.76,156.4,510.26,150.54,154.0,509.29,503,Rock
511.24,419.88,420.94,157.38,510.26,150.54,154.0,509.29,501,Negative
511.24,419.88,420.92,157.38,510.26,150.54,155.0,509.29,512,Negative
511.24,419.98,421.49,156.4,510.26,149.56,154.0,509.29,598,Negative
511.24,419.95,421.41,158.36,509.29,150.54,154.0,509.29,562,Negative
511.24,419.86,420.99,9795.7,508.31,150.54,156.0,508.31,590,Mine
511.24,419.88,421.35,9796.68,509.29,149.56,155.0,509.29,522,Mine
511.24,419.96,421.46,158.36,509.29,149.56,154.0,510.26,579,Negative
511.24,419.86,420.92,158.36,510.26,150.54,154.0,509.29,585,Negative
511.24,419.86,420.94,157.38,509.29,149.56,154.0,509.29,514,Negative
511.24,419.98,421.51,158.36,509.29,150.54,154.0,509.29,528,Negative
511.24,419.98,421.47,157.38,509.29,150.54,155.0,509.29,592,Negative
511.24,419.86,420.92,158.36,510.26,150.54,154.0,509.29,599,Negative
511.24,419.89,421.37,157.38,510.26,150.54,154.0,508.31,588,Negative
511.24,419.96,421.06,158.36,510.26,149.56,154.0,509.29,553,Negative
511.24,419.88,420.96,9796.68,510.26,150.54,155.0,509.29,559,Mine
511.24,419.89,413.02,157.38,510.26,149.56,154.0,508.31,568,Negative
511.24,419.96,421.47,158.36,510.26,150.54,154.0,509.29,1002,Mine
511.24,419.98,421.53,158.36,510.26,150.54,155.0,509.29,544,Negative
511.24,419.88,420.94,157.38,510.26,150.54,154.0,509.29,505,Negative
511.24,419.88,420.96,158.36,508.31,150.54,154.0,510.26,577,Negative
511.24,420.0,421.53,158.36,509.29,150.54,154.0,509.29,556,Negative
511.24,419.98,421.42,158.36,510.26,150.54,154.0,510.26,526,Negative
511.24,419.86,421.42,157.38,510.26,150.54,154.0,509.29,570,Negative
511.24,419.89,421.41,157.38,510.26,150.54,155.0,510.26,585,Negative
511.24,419.98,421.53,158.36,509.29,150.54,155.0,509.29,578,Negative
511.24,419.88,421.42,157.38,510.26,149.56,155.0,510.26,535,Negative
511.24,419.88,421.04,9796.68,510.26,150.54,154.0,510.26,539,Mine
511.24,419.98,421.16,158.36,510.26,150.54,154.0,509.29,595,Negative
511.24,419.98,421.41,157.38,510.26,149.56,154.0,510.26,588,Negative
511.24,419.88,421.37,157.38,509.29,149.56,155.0,510.26,522,Negative
511.24,419.98,421.44,158.36,510.26,149.56,155.0,509.29,532,Negative
511.24,419.96,421.53,157.38,510.26,150.54,155.0,509.29,555,Negative
511.24,419.88,422.38,157.38,509.29,150.54,154.0,509.29,578,Negative
511.24,419.84,420.99,157.38,510.26,150.54,154.0,510.26,506,Negative
511.24,419.95,421.53,157.38,509.29,149.56,154.0,509.29,511,Negative
511.24,419.98,421.44,156.4,510.26,150.54,155.0,509.29,571,Negative
511.24,419.84,421.01,157.38,510.26,150.54,154.0,509.29,506,Negative
511.24,419.98,421.51,157.38,510.26,150.54,154.0,510.26,534,Negative
511.24,420.0,421.51,158.36,510.26,150.54,154.0,509.29,509,Negative
511.24,419.86,421.03,157.38,510.26,150.54,154.0,509.29,576,Negative
511.24,419.84,424.55,158.36,510.26,150.54,155.0,510.26,568,Negative
511.24,419.96,10594.71,157.38,511.24,150.54,154.0,509.29,550,Rock
511.24,420.0,10594.74,156.4,510.26,150.54,155.0,509.29,500,Rock
511.24,419.89,10594.79,156.4,509.29,149.56,154.0,510.26,592,Rock
511.24,419.89,421.42,158.36,510.26,150.54,154.0,510.26,582,Negative
511.24,419.84,420.96,9796.68,509.29,150.54,155.0,509.29,516,Mine
511.24,419.98,421.47,158.36,510.26,150.54,154.0,509.29,539,Negative
511.24,419.98,421.42,9796.68,509.29,150.54,154.0,509.29,524,Mine
511.24,419.86,421.37,157.38,510.26,149.56,154.0,508.31,533,Negative
511.24,419.95,421.44,158.36,511.24,151.52,154.0,510.26,529,Negative
511.24,419.98,421.54,9795.7,510.26,149.56,154.0,509.29,588,Mine
511.24,419.89,420.99,157.38,510.26,149.56,154.0,509.29,597,Negative
511.24,419.88,420.94,157.38,510.26,150.54,154.0,509.29,531,Negative
511.24,419.98,421.53,157.38,510.26,150.54,155.0,509.29,573,Negative
511.24,419.96,421.42,157.38,509.29,149.56,154.0,509.29,528,Negative
511.24,419.93,421.42,157.38,510.26,150.54,154.0,509.29,578,Negative
511.24,420.03,421.39,158.36,509.29,150.54,154.0,509.29,521,Negative
511.24,420.98,421.22,158.36,509.29,150.54,154.0,509.29,532,Negative
511.24,434.24,421.15,157.38,511.24,150.54,154.0,509.29,508,Negative
511.24,431.53,421.04,157.38,509.29,150.54,155.0,509.29,554,Negative
511.24,421.7,421.66,9796.68,510.26,150.54,154.0,508.31,586,Mine
511.24,419.96,421.47,157.38,509.29,150.54,154.0,509.29,560,Negative
511.24,419.91,421.44,158.36,509.29,150.54,154.0,508.31,505,Negative
511.24,420.12,421.15,158.36,510.26,150.54,155.0,510.26,560,Negative
511.24,420.08,421.25,157.38,510.26,150.54,155.0,509.29,537,Negative
511.24,420.0,421.56,158.36,510.26,150.54,155.0,509.29,510,Negative
511.24,420.0,421.56,158.36,509.29,150.54,154.0,509.29,540,Negative
511.24,420.1,421.23,158.36,510.26,150.54,154.0,509.29,511,Negative
511.24,420.07,421.18,158.36,510.26,149.56,154.0,510.26,513,Negative
511.24,420.01,421.59,157.38,510.26,149.56,154.0,509.29,502,Negative
511.24,420.1,421.23,157.38,510.26,150.54,154.0,508.31,531,Negative
511.24,420.05,421.27,157.38,510.26,150.54,155.0,510.26,551,Negative
511.24,419.95,421.54,157.38,508.31,150.54,154.0,509.29,566,Negative
511.24,419.95,421.53,9796.68,510.26,150.54,155.0,508.31,567,Mine
511.24,420.01,421.59,158.36,510.26,149.56,154.0,510.26,572,Negative
511.24,419.98,421.54,157.38,508.31,150.54,154.0,509.29,579,Negative
511.24,398.6,421.11,158.36,510.26,149.56,154.0,508.31,567,Negative
511.24,421.29,421.78,158.36,510.26,150.54,154.0,508.31,567,Negative
511.24,453.38,421.23,157.38,510.26,150.54,155.0,510.26,574,Negative
511.24,10595.31,422.3,157.38,510.26,150.54,154.0,509.29,560,Rock
511.24,419.88,421.47,157.38,510.26,150.54,154.0,509.29,518,Negative
511.24,419.91,421.49,157.38,509.29,150.54,154.0,509.29,529,Negative
511.24,420.1,421.16,157.38,510.26,149.56,154.0,509.29,504,Negative
511.24,420.13,421.11,9795.7,509.29,149.56,154.0,509.29,581,Mine
511.24,419.98,421.49,156.4,508.31,150.54,155.0,509.29,515,Negative
511.24,419.96,421.13,9795.7,509.29,150.54,155.0,510.26,562,Mine
511.24,420.03,421.23,157.38,510.26,149.56,155.0,509.29,564,Negative
511.24,419.95,421.47,158.36,509.29,150.54,155.0,509.29,532,Negative
511.24,419.93,421.47,157.38,509.29,149.56,155.0,509.29,552,Negative
511.24,420.07,421.22,158.36,510.26,150.54,155.0,508.31,538,Negative
511.24,420.05,421.49,158.36,510.26,149.56,155.0,510.26,541,Negative
511.24,419.93,421.47,157.38,509.29,150.54,154.0,509.29,530,Negative
511.24,420.03,421.51,157.38,510.26,149.56,155.0,509.29,538,Negative
511.24,420.08,421.63,157.38,510.26,150.54,154.0,509.29,573,Negative
511.24,419.95,421.53,157.38,510.26,149.56,154.0,510.26,549,Negative
511.24,419.96,421.49,157.38,9798.63,150.54,154.0,508.31,581,Mine
